run   time   Entrants   Price   Total_Output   Avg_Output   Min_Output   Max_Output   Avg_MCosts   Min_MCosts   Max_MCosts   Avg_Profits   Min_Profits   Max_Profits   Avg_Rule
19   56   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   57   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   58   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   59   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   60   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   61   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   62   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   63   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   64   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   65   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   66   4   0.167  0.333   0.083   0.004   0.140   0.583   0.526   0.663   0.010   0.000   0.020   0.000 
19   67   4   0.165  0.338   0.085   0.024   0.135   0.577   0.526   0.638   0.009   0.001   0.018   0.250 
19   68   3   0.223  0.332   0.111   0.077   0.141   0.557   0.526   0.590   0.013   0.006   0.020   0.000 
19   69   3   0.223  0.332   0.111   0.077   0.141   0.557   0.526   0.590   0.013   0.006   0.020   0.000 
19   70   3   0.223  0.332   0.111   0.077   0.141   0.557   0.526   0.590   0.013   0.006   0.020   0.000 
19   71   3   0.223  0.332   0.111   0.077   0.141   0.557   0.526   0.590   0.013   0.006   0.020   0.000 
19   72   4   0.163  0.347   0.087   0.059   0.126   0.566   0.526   0.593   0.008   0.004   0.016   0.250 
19   73   4   0.162  0.350   0.088   0.060   0.123   0.562   0.526   0.590   0.008   0.004   0.015   0.250 
19   74   4   0.163  0.347   0.087   0.057   0.127   0.567   0.526   0.597   0.008   0.003   0.016   0.250 
19   75   4   0.162  0.352   0.088   0.058   0.122   0.561   0.526   0.590   0.008   0.003   0.015   0.250 
19   76   4   0.162  0.352   0.088   0.058   0.122   0.561   0.526   0.590   0.008   0.003   0.015   0.250 
19   77   4   0.162  0.352   0.088   0.058   0.122   0.561   0.526   0.590   0.008   0.003   0.015   0.250 
19   78   3   0.223  0.332   0.111   0.077   0.141   0.557   0.526   0.590   0.013   0.006   0.020   0.000 
19   79   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   80   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   81   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   82   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   83   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   84   5   0.126  0.369   0.074   0.025   0.123   0.557   0.508   0.606   0.007   0.001   0.015   0.400 
19   85   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   86   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   87   5   0.127  0.367   0.073   0.014   0.125   0.559   0.508   0.619   0.007   0.000   0.016   0.400 
19   88   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   89   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   90   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   91   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   92   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   93   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   94   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   95   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   96   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   97   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   98   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   99   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
19   100   4   0.159  0.364   0.091   0.046   0.128   0.545   0.508   0.590   0.009   0.002   0.016   0.250 
20   1   0   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
20   2   0   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
20   3   0   0.000  0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000   0.000 
20   4   2   0.411  0.177   0.089   0.068   0.110   0.734   0.713   0.755   0.008   0.005   0.012   0.500 
20   5   2   0.409  0.183   0.091   0.078   0.105   0.726   0.713   0.739   0.009   0.006   0.011   0.500 
20   6   2   0.405  0.190   0.095   0.092   0.098   0.716   0.713   0.718   0.009   0.008   0.010   0.500 
20   7   2   0.399  0.203   0.101   0.084   0.119   0.696   0.678   0.713   0.011   0.007   0.014   0.500 
20   8   2   0.399  0.203   0.101   0.084   0.119   0.696   0.678   0.713   0.011   0.007   0.014   0.500 
20   9   2   0.399  0.202   0.101   0.083   0.119   0.697   0.678   0.715   0.011   0.007   0.014   0.500 
20   10   2   0.399  0.202   0.101   0.083   0.119   0.696   0.678   0.714   0.011   0.007   0.014   0.500 
20   11   2   0.399  0.202   0.101   0.083   0.119   0.696   0.678   0.714   0.011   0.007   0.014   0.500 
20   12   2   0.399  0.202   0.101   0.083   0.119   0.696   0.678   0.714   0.011   0.007   0.014   0.500 
20   13   3   0.264  0.209   0.070   0.020   0.112   0.721   0.678   0.771   0.006   0.000   0.013   0.333 
20   14   3   0.255  0.236   0.079   0.049   0.119   0.685   0.645   0.714   0.007   0.002   0.014   0.333 
20   15   4   0.188  0.248   0.062   0.038   0.107   0.690   0.645   0.714   0.005   0.001   0.012   0.500 
20   16   4   0.186  0.256   0.064   0.030   0.100   0.681   0.645   0.714   0.005   0.001   0.010   0.500 
20   17   4   0.186  0.256   0.064   0.030   0.100   0.681   0.645   0.714   0.005   0.001   0.010   0.500 
20   18   4   0.177  0.291   0.073   0.041   0.134   0.636   0.575   0.668   0.007   0.002   0.018   0.500 
20   19   4   0.177  0.291   0.073   0.041   0.134   0.636   0.575   0.668   0.007   0.002   0.018   0.500 
20   20   4   0.172  0.312   0.078   0.043   0.113   0.610   0.575   0.645   0.007   0.002   0.013   0.500 
20   21   3   0.235  0.295   0.098   0.060   0.130   0.607   0.575   0.645   0.010   0.004   0.017   0.333 
20   22   3   0.235  0.295   0.098   0.060   0.130   0.607   0.575   0.645   0.010   0.004   0.017   0.333 
20   23   3   0.235  0.295   0.098   0.060   0.130   0.607   0.575   0.645   0.010   0.004   0.017   0.333 
20   24   3   0.235  0.295   0.098   0.060   0.130   0.607   0.575   0.645   0.010   0.004   0.017   0.333 
20   25   3   0.235  0.295   0.098   0.060   0.130   0.607   0.575   0.645   0.010   0.004   0.017   0.333 
20   26   3   0.235  0.295   0.098   0.060   0.130   0.607   0.575   0.645   0.010   0.004   0.017   0.333 
20   27   4   0.167  0.334   0.083   0.021   0.156   0.583   0.510   0.645   0.009   0.000   0.024   0.250 
20   28   3   0.230  0.311   0.104   0.044   0.179   0.585   0.510   0.645   0.014   0.002   0.032   0.000 
20   29   4   0.166  0.334   0.084   0.021   0.156   0.582   0.510   0.645   0.009   0.000   0.024   0.250 
20   30   4   0.166  0.334   0.084   0.021   0.156   0.582   0.510   0.645   0.009   0.000   0.024   0.250 
20   31   5   0.136  0.319   0.064   0.003   0.171   0.618   0.510   0.678   0.008   0.000   0.029   0.200 
20   32   5   0.135  0.326   0.065   0.020   0.164   0.609   0.510   0.654   0.007   0.000   0.027   0.200 
20   33   4   0.171  0.318   0.079   0.028   0.172   0.603   0.510   0.654   0.010   0.001   0.030   0.000 
20   34   4   0.165  0.341   0.085   0.015   0.149   0.574   0.510   0.645   0.010   0.000   0.022   0.000 
20   35   4   0.165  0.341   0.085   0.015   0.149   0.574   0.510   0.645   0.010   0.000   0.022   0.000 
20   36   4   0.165  0.341   0.085   0.015   0.149   0.574   0.510   0.645   0.010   0.000   0.022   0.000 
