run	time	firm	entrant	price	output	mcosts	profits	rule	N	K	firms	theta	global	rule_pram
1	16	4	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	16	7	1	0.753	0.002	0.751	0.000	0.00	20	19	20	0.00	0.195	0.428
1	16	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	16	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	16	10	1	0.753	0.020	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	16	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	13	1	0.753	0.136	0.617	0.018	0.00	20	19	20	0.00	0.195	0.428
1	16	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	16	19	1	0.753	0.036	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	16	20	1	0.753	0.011	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	1	1	0.753	0.044	0.710	0.002	0.00	20	19	20	0.00	0.195	0.428
1	17	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	17	4	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	17	7	1	0.753	0.002	0.751	0.000	0.00	20	19	20	0.00	0.195	0.428
1	17	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	17	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	17	10	1	0.753	0.020	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	17	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	13	1	0.753	0.136	0.617	0.018	0.00	20	19	20	0.00	0.195	0.428
1	17	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	17	19	1	0.753	0.036	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	17	20	1	0.753	0.011	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	1	1	0.753	0.044	0.710	0.002	0.00	20	19	20	0.00	0.195	0.428
1	18	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	18	4	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	18	7	1	0.753	0.002	0.751	0.000	0.00	20	19	20	0.00	0.195	0.428
1	18	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	18	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	18	10	1	0.753	0.020	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	18	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	13	1	0.753	0.136	0.617	0.018	0.00	20	19	20	0.00	0.195	0.428
1	18	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	18	19	1	0.753	0.036	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	18	20	1	0.753	0.011	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	1	1	0.753	0.044	0.710	0.002	0.00	20	19	20	0.00	0.195	0.428
1	19	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	19	4	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	19	7	1	0.753	0.002	0.751	0.000	0.00	20	19	20	0.00	0.195	0.428
1	19	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	19	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	19	10	1	0.753	0.020	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	19	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	13	1	0.753	0.136	0.617	0.018	0.00	20	19	20	0.00	0.195	0.428
1	19	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	19	19	1	0.753	0.036	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	19	20	1	0.753	0.011	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	1	1	0.747	0.037	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	20	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	20	4	1	0.747	0.032	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	20	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	20	7	1	0.747	0.006	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	20	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	20	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	20	10	1	0.747	0.014	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	20	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	13	1	0.747	0.130	0.617	0.017	0.00	20	19	20	0.00	0.195	0.428
1	20	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	20	19	1	0.747	0.030	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	20	20	1	0.747	0.004	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	1	1	0.747	0.037	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	21	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	21	4	1	0.747	0.032	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	21	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	21	7	1	0.747	0.006	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	21	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	21	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	21	10	1	0.747	0.014	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	21	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	13	1	0.747	0.130	0.617	0.017	0.00	20	19	20	0.00	0.195	0.428
1	21	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	21	19	1	0.747	0.030	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	21	20	1	0.747	0.004	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	1	1	0.747	0.037	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	22	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	22	4	1	0.747	0.032	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	22	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	22	7	1	0.747	0.006	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	22	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	22	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	22	10	1	0.747	0.014	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	22	11	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	13	1	0.747	0.130	0.617	0.017	0.00	20	19	20	0.00	0.195	0.428
1	22	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	22	19	1	0.747	0.030	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	22	20	1	0.747	0.004	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	1	1	0.747	0.037	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	23	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	23	4	1	0.747	0.032	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	23	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	23	7	1	0.747	0.006	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	23	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	23	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	23	10	1	0.747	0.014	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	23	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	13	1	0.747	0.130	0.617	0.017	0.00	20	19	20	0.00	0.195	0.428
1	23	14	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	23	19	1	0.747	0.030	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	23	20	1	0.747	0.004	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	1	1	0.741	0.032	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	24	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	24	4	1	0.741	0.026	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	24	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	24	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	24	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	24	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	24	10	1	0.741	0.008	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	24	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	13	1	0.741	0.124	0.617	0.015	0.00	20	19	20	0.00	0.195	0.428
1	24	14	1	0.741	0.045	0.696	0.002	1.00	20	19	20	0.00	0.195	0.428
1	24	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	24	19	1	0.741	0.024	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	24	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	1	1	0.741	0.032	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	25	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	25	4	1	0.741	0.026	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	25	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	25	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	25	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	25	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	25	10	1	0.741	0.008	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	25	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	13	1	0.741	0.124	0.617	0.015	0.00	20	19	20	0.00	0.195	0.428
1	25	14	1	0.741	0.045	0.696	0.002	1.00	20	19	20	0.00	0.195	0.428
1	25	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	25	19	1	0.741	0.024	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	25	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	1	1	0.741	0.032	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	26	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	26	4	1	0.741	0.026	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	26	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	26	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	26	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	26	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	26	10	1	0.741	0.008	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	26	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	13	1	0.741	0.124	0.617	0.015	0.00	20	19	20	0.00	0.195	0.428
1	26	14	1	0.741	0.045	0.696	0.002	1.00	20	19	20	0.00	0.195	0.428
1	26	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	26	19	1	0.741	0.024	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	26	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	1	1	0.741	0.032	0.710	0.001	0.00	20	19	20	0.00	0.195	0.428
1	27	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	3	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	27	4	1	0.741	0.026	0.715	0.001	1.00	20	19	20	0.00	0.195	0.428
1	27	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	27	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	27	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	27	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	27	10	1	0.741	0.008	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	27	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	13	1	0.741	0.124	0.617	0.015	0.00	20	19	20	0.00	0.195	0.428
1	27	14	1	0.741	0.045	0.696	0.002	1.00	20	19	20	0.00	0.195	0.428
1	27	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	16	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	27	19	1	0.741	0.024	0.717	0.001	1.00	20	19	20	0.00	0.195	0.428
1	27	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	1	1	0.730	0.020	0.710	0.000	0.00	20	19	20	0.00	0.195	0.428
1	28	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	3	1	0.730	0.022	0.707	0.001	0.00	20	19	20	0.00	0.195	0.428
1	28	4	1	0.730	0.015	0.715	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	28	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	28	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	28	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	28	10	0	0.000	0.000	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	28	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	13	1	0.730	0.112	0.617	0.013	0.00	20	19	20	0.00	0.195	0.428
1	28	14	1	0.730	0.033	0.696	0.001	1.00	20	19	20	0.00	0.195	0.428
1	28	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	16	1	0.730	0.054	0.676	0.003	1.00	20	19	20	0.00	0.195	0.428
1	28	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	19	1	0.730	0.013	0.717	0.000	1.00	20	19	20	0.00	0.195	0.428
1	28	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	1	1	0.730	0.020	0.710	0.000	0.00	20	19	20	0.00	0.195	0.428
1	29	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	3	1	0.730	0.022	0.707	0.001	0.00	20	19	20	0.00	0.195	0.428
1	29	4	1	0.730	0.015	0.715	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	29	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	29	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	29	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	29	10	0	0.000	0.000	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	29	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	13	1	0.730	0.112	0.617	0.013	0.00	20	19	20	0.00	0.195	0.428
1	29	14	1	0.730	0.033	0.696	0.001	1.00	20	19	20	0.00	0.195	0.428
1	29	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	16	1	0.730	0.054	0.676	0.003	1.00	20	19	20	0.00	0.195	0.428
1	29	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	19	1	0.730	0.013	0.717	0.000	1.00	20	19	20	0.00	0.195	0.428
1	29	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	1	1	0.730	0.020	0.710	0.000	0.00	20	19	20	0.00	0.195	0.428
1	30	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	3	1	0.730	0.022	0.707	0.001	0.00	20	19	20	0.00	0.195	0.428
1	30	4	1	0.730	0.015	0.715	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	30	7	0	0.000	0.000	0.741	0.000	0.00	20	19	20	0.00	0.195	0.428
1	30	8	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	30	9	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
1	30	10	0	0.000	0.000	0.733	0.000	0.00	20	19	20	0.00	0.195	0.428
1	30	11	0	0.000	0.000	0.755	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	12	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	13	1	0.730	0.112	0.617	0.013	0.00	20	19	20	0.00	0.195	0.428
1	30	14	1	0.730	0.033	0.696	0.001	1.00	20	19	20	0.00	0.195	0.428
1	30	15	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	16	1	0.730	0.054	0.676	0.003	1.00	20	19	20	0.00	0.195	0.428
1	30	17	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	18	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	19	1	0.730	0.013	0.717	0.000	1.00	20	19	20	0.00	0.195	0.428
1	30	20	0	0.000	0.000	0.742	0.000	1.00	20	19	20	0.00	0.195	0.428
1	31	1	1	0.724	0.015	0.710	0.000	0.00	20	19	20	0.00	0.195	0.428
1	31	2	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	31	3	1	0.724	0.059	0.665	0.004	0.00	20	19	20	0.00	0.195	0.428
1	31	4	1	0.724	0.010	0.715	0.000	1.00	20	19	20	0.00	0.195	0.428
1	31	5	0	0.000	0.000	0.000	0.000	1.00	20	19	20	0.00	0.195	0.428
1	31	6	0	0.000	0.000	0.000	0.000	0.00	20	19	20	0.00	0.195	0.428
